LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-ARH621-AMI152-20250916L1,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_SPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH621-AMI152-20250916P7,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_SPhos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904D1,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_XantPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904PB,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_XantPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904L8,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_XantPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH621-AMI152-20250916P2,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_Xphos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250916L2,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_Xphos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH621-AMI152-20250916P3,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_Xphos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)c1cc(C(C)C)c(-c2ccccc2[P+](C2CCCCC2)(C2CCCCC2)[Pd-2]2(OS(C)(=O)=O)c3ccccc3-c3ccccc3[NH+]2C)c(C(C)C)c1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904PH,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_cataCXium A Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904L7,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_cataCXium A Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904PI,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_cataCXium A Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCP([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904PJ,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_t-BuBrettPhos Pd G3, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904PK,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_t-BuBrettPhos Pd G3, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904LA,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_t-BuBrettPhos Pd G3, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH621-AMI152-20250904PD,ARH621_AMI152,Cl[c:1]1[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[CH:17]=[C:18]([NH2:19])[C:20]([F:21])([F:22])[F:23]>>[c:1]1([NH:19][C:18](=[CH:17][C:15]([O:14][CH2:13][CH3:12])=[O:16])[C:20]([F:21])([F:22])[F:23])[cH:2][n:3][cH:4][c:5](-[n:6]2[cH:7][cH:8][cH:9][n:10]2)[n:11]1,"0.2_t-BuBrettPhos Pd G3, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CCOc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916P1,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_AlPhos Pd G6 Br, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916L3,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_AlPhos Pd G6 Br, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CCCCc1c(F)c(F)c(-c2c(C(C)C)cc(C(C)C)c(-c3cccc(OC)c3P([C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2C(C)C)c(F)c1F.FC(F)(F)c1ccc([Pd]Br)cc1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916L6,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_GPhos Pd G6 TES, 1.1_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916P5,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_GPhos Pd G6 TES, 1.1_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916L5,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916F1,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_GPhos Pd G6 TES, 3.0_LiHMDS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1CCOC1,50
XLS001AI-ARH628-AMI152-20250916P4,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_Dioxane, 80C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916F2,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.1_GPhos Pd G6 TES, 3.0_NaOTMS, 1ml_THF, 50C_10h",Buchwald,0,COc1ccc(OC(C)(C)C)c([PH](C2CCCCC2)(C2CCCCC2)[Pd](Br)c2ccc(C(=O)OCC[Si](C)(C)C)cc2)c1-c1c(C(C)C)cccc1C(C)C,C[Si](C)(C)[O-].[Na+],C1CCOC1,50
XLS001AI-ARH628-AMI152-20250910D2,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.2_BrettPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-ARH628-AMI152-20250910PC,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.2_BrettPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH628-AMI152-20250910L9,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.2_BrettPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916P8,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.2_DavePhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH628-AMI152-20250916P9,ARH628_AMI152,Cl[c:13]1[c:4]([N+:2](=[O:1])[O-:3])[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12]1.[CH3:14][CH2:15][O:16][C:17](=[O:18])[CH:19]=[C:20]([NH2:21])[C:22]([F:23])([F:24])[F:25]>>[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][n:12][c:13]1[NH:21][C:20](=[CH:19][C:17]([O:16][CH2:15][CH3:14])=[O:18])[C:22]([F:23])([F:24])[F:25],"0.2_DavePhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CNc1ccccc1-c1ccccc1[Pd+].CS(=O)(=O)[O-],O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
