LOT-ID,Rxn_ID,SMILES,exp_name,type,targets,catalyst,base,solvent,temperature
XLS001AI-ARH682-AMI322-20250904SA,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_JohnPhos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904S9,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_JohnPhos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(c1ccccc1-c1ccccc1)C(C)(C)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915S8,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_Me4tBuxphos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].Cc1c(C)c(C)c(P(C(C)(C)C)C(C)(C)C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915S7,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_Me4tBuxphos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].Cc1c(C)c(C)c(P(C(C)(C)C)C(C)(C)C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904SC,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_XantPhos, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904SB,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_XantPhos, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915S2,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_rac-BINAP, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915S1,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_rac-BINAP, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904SE,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904T2,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_Cs2CO3, 1ml_Toluene, 110C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,O=C([O-])[O-].[Cs+].[Cs+],Cc1ccccc1,110
XLS001AI-ARH682-AMI322-20250904SD,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904T1,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_Pd2(dba)3, 0.2_tBu3P, 3.0_t-BuONa, 1ml_Toluene, 110C_10h",Buchwald,0,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd].CC(C)(C)P(C(C)(C)C)C(C)(C)C,CC(C)(C)[O-].[Na+],Cc1ccccc1,110
XLS001AI-ARH682-AMI322-20250904PL,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_RuPhos Pd G3, 0.2_RuPhos, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC(C)Oc1cccc(OC(C)C)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915P6,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_SPhos Pd G4, 3.0_Cs2CO3, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,O=C([O-])[O-].[Cs+].[Cs+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915L1,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_SPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
XLS001AI-ARH682-AMI322-20250915P7,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_SPhos Pd G4, 3.0_t-BuONa, 1ml_Dioxane, 80C_10h",Buchwald,0,CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O.COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(C)(C)[O-].[Na+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904D1,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_XantPhos Pd G4, 3.0_DBU, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,C1CCC2=NCCCN2CC1,C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904PB,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_XantPhos Pd G4, 3.0_K3PO4, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1COCCO1,80
XLS001AI-ARH682-AMI322-20250904L8,ARH682_AMI322,Br[c:1]1[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1.[NH2:25][c:26]1[cH:27][c:28]2[cH:29][cH:30][cH:31][n:32][c:33]2[c:34]2[n:35][cH:36][cH:37][cH:38][c:39]12>>[c:1]1([NH:25][c:26]2[cH:27][c:28]3[cH:29][cH:30][cH:31][n:32][c:33]3[c:34]3[n:35][cH:36][cH:37][cH:38][c:39]23)[cH:2][n:3][n:4]([C:5]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)([c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)[c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)[cH:24]1,"0.2_XantPhos Pd G4, 3.0_LiHMDS, 1ml_Dioxane, 80C_10h",Buchwald,0,CC1(C)c2cccc(P(c3ccccc3)c3ccccc3)c2Oc2c(P(c3ccccc3)c3ccccc3)cccc21.CNc1ccccc1-c1ccccc1[Pd]OS(C)(=O)=O,[Li]N([Si](C)(C)C)[Si](C)(C)C,C1COCCO1,80
